mode;matrix_w;matrix_h;filter_size;samples;n_thread_host;n_device;d0_size;d0_mode_in;d0_mode_out;d1_size;d1_mode_in;d1_mode_out;d2_size;d2_mode_in;d2_mode_out;extechWatt;completionTime;gpuBusy_1;aluInsts_1;fetchInsts_1;wrInsts_1;waveFronts_1;AluBusy_1;aluFetchRatio_1;aluPacking_1;aluPacking_1;fetchUnitBusy_1;fetchUnitStalled_1;fetchSize_1;cacheHit_1;writeUnitStalled_1;ldsFetchInst_1;aluStalledByLds_1;ldsBankConfl_1;fastPath_1;completePath_1;pathUtil_1;gpuBusy_2;aluInsts_2;fetchInsts_2;wrInsts_2;waveFronts_2;AluBusy_2;aluFetchRatio_2;aluPacking_2;aluPacking_2;fetchUnitBusy_2;fetchUnitStalled_2;fetchSize_2;cacheHit_2;writeUnitStalled_2;ldsFetchInst_2;aluStalledByLds_2;ldsBankConfl_2;fastPath_2;completePath_2;pathUtil_2;gpuBusy_3;aluInsts_3;fetchInsts_3;wrInsts_3;waveFronts_3;AluBusy_3;aluFetchRatio_3;aluPacking_3;aluPacking_3;fetchUnitBusy_3;fetchUnitStalled_3;fetchSize_3;cacheHit_3;writeUnitStalled_3;ldsFetchInst_3;aluStalledByLds_3;ldsBankConfl_3;fastPath_3;completePath_3;pathUtil_3;J;matrix_size;
2;2050;2050;3;2050;0;1;2;0;0;-1;-1;-1;-1;-1;-1;72,4316558837891;161,045;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;11664,7560218048;4202500;
2;4098;2050;3;2050;0;1;2;0;0;-1;-1;-1;-1;-1;-1;142,60563659668;161,3;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;23002,2891830444;8400900;
2;4098;4098;3;4098;0;1;2;0;0;-1;-1;-1;-1;-1;-1;285,472229003906;162,885;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;46499,1440213013;16793604;
2;130;130;3;130;0;1;2;1;1;-1;-1;-1;-1;-1;-1;0,198085993528366;153,785714285714;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;30,4627960047552;16900;
2;258;130;3;130;0;1;2;1;1;-1;-1;-1;-1;-1;-1;0,314525008201599;151,1375;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;47,5365234270692;33540;
2;258;258;3;258;0;1;2;1;1;-1;-1;-1;-1;-1;-1;0,551753997802734;153,32;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;84,5949229431152;66564;
2;514;258;3;258;0;1;2;1;1;-1;-1;-1;-1;-1;-1;1,48416197299957;156,916666666667;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;232,889749596516;132612;
2;514;514;3;514;0;1;2;1;1;-1;-1;-1;-1;-1;-1;3,05039000511169;164,895;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;502,994059892893;264196;
2;1026;514;3;514;0;1;2;1;1;-1;-1;-1;-1;-1;-1;6,31709098815918;161,49375;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1020,17071276903;527364;
2;1026;1026;3;1026;0;1;2;1;1;-1;-1;-1;-1;-1;-1;12,422589302063;162,172222222222;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2014,59891286956;1052676;
2;2050;1026;3;1026;0;1;2;1;1;-1;-1;-1;-1;-1;-1;24,4082698822021;162,994444444444;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;3978,4123892996;2103300;
2;2050;2050;3;2050;0;1;2;1;1;-1;-1;-1;-1;-1;-1;48,196891784668;164,316666666667;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;7919,55260175069;4202500;
2;4098;2050;3;2050;0;1;2;1;1;-1;-1;-1;-1;-1;-1;95,7064208984375;164,375;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;15731,7429351807;8400900;
2;4098;4098;3;4098;0;1;2;1;1;-1;-1;-1;-1;-1;-1;189,800003051758;163,2;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;30975,3604980469;16793604;
2;130;130;3;130;0;1;2;2;2;-1;-1;-1;-1;-1;-1;0,200005993247032;155,6;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;31,1209325492382;16900;
2;258;130;3;130;0;1;2;2;2;-1;-1;-1;-1;-1;-1;0,305720001459122;155,621428571429;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;47,5765833699277;33540;
2;258;258;3;258;0;1;2;2;2;-1;-1;-1;-1;-1;-1;0,542100012302399;151,69;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;82,2311508661509;66564;
2;514;258;3;258;0;1;2;2;2;-1;-1;-1;-1;-1;-1;1,47407805919647;160,6375;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;236,792214234173;132612;
2;514;514;3;514;0;1;2;2;2;-1;-1;-1;-1;-1;-1;3,03712010383606;159,55;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;484,572512567043;264196;
2;1026;514;3;514;0;1;2;2;2;-1;-1;-1;-1;-1;-1;6,29068994522095;163,005;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1025,41391452074;527364;
2;1026;1026;3;1026;0;1;2;2;2;-1;-1;-1;-1;-1;-1;12,2701301574707;160,07;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1964,07973430634;1052676;
2;2050;1026;3;1026;0;1;2;2;2;-1;-1;-1;-1;-1;-1;24,2604427337646;162,305;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;3937,59115790367;2103300;
2;2050;2050;3;2050;0;1;2;2;2;-1;-1;-1;-1;-1;-1;47,9726028442383;162,26;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;7784,03453750611;4202500;
2;4098;2050;3;2050;0;1;2;2;2;-1;-1;-1;-1;-1;-1;95,0825653076172;162,585;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;15458,9988805389;8400900;
2;4098;4098;3;4098;0;1;2;2;2;-1;-1;-1;-1;-1;-1;188,527267456055;162,85;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;30701,6655052185;16793604;
2;130;130;3;130;0;2;0;0;0;1;0;0;-1;-1;-1;2,22199988365173;158,979545454545;1,69389605522156;20;9;1;288000;1,81100404262543;2,22222208976746;45;3,40085291862488;0,161451995372772;75250;72,1296310424805;0,000201999995624647;0;0;0;0;72000;0;100;7,03643321990967;20;5,83199977874756;0,648000001907349;14000;11,8867073059082;3,42935490608215;45;21,3960723876953;0;3687,5;67,3130187988281;0;0;0;0;0;3500;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;353,252531503006;16900;
2;258;130;3;130;0;2;0;0;0;1;0;0;-1;-1;-1;2,36177110671997;159,652380952381;1,64327502250671;20;9;1;533376;3,48621201515198;2,22222208976746;45;6,43718099594116;0,177946001291275;138205,5;72,3611145019531;8,19999986561015E-05;0;0;0;0;133344;0;100;9,29410839080811;20;6,328125;0,703125;43008;12,2307538986206;3,16049408912659;45;22,1126232147217;0,101168997585773;11232;70,1085815429688;0,00982899963855743;0;0;0;0;10752;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;377,062380452383;33540;
2;258;258;3;258;0;2;0;0;0;1;0;0;-1;-1;-1;2,55072498321533;159,759090909091;1,59982895851135;20;9;1;938400;6,25078105926514;2,22222208976746;45;11,4188165664673;0,189778000116348;239990,625;72,720588684082;4,30000000051223E-05;0;0;0;0;234600;0;100;11,1056432723999;20;4,4307689666748;0,492307990789413;62400;20,6885318756104;4,51388883590698;45;37,5002403259277;0,274955987930298;15990;70,5168533325195;0,00437200022861362;0;0;0;0;15600;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;407,501504477588;66564;
2;514;258;3;258;0;2;0;0;0;1;0;0;-1;-1;-1;2,70505404472351;159,916666666667;1,71657705307007;20;9;1;1700544;11,0394411087036;2,22222208976746;45;20,3522777557373;0,517427980899811;433146,375;72,8308792114258;0,120356000959873;0;0;0;0;425136;0;100;14,2687854766846;20;10,0500001907349;1,11666703224182;57600;29,6580257415771;1,99004995822906;45;53,7521438598633;0,385915011167526;14700;72,7777786254883;0,00395799987018108;0;0;0;0;14400;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;432,583225985368;132612;
2;514;514;3;514;0;2;0;0;0;1;0;0;-1;-1;-1;3,88564109802246;160,172727272727;1,41640305519104;20;9;1;2456256;17,9030895233154;2,22222208976746;45;32,8765335083008;0,685415983200073;621187,375;73,0239868164063;0,110747002065182;0;0;0;0;614064;0;100;20,6726016998291;20;310,5;34,5;3968;39,2990455627441;0,064411997795105;45;70,7423629760742;0,01176100037992;1004;73,0107498168945;0,00619000010192394;0;0;0;0;992;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;622,373731873252;264196;
2;1026;514;3;514;0;2;0;0;0;1;0;0;-1;-1;-1;5,42695188522339;161,640476190476;1,47560703754425;20;9;1;3353856;24,8025512695313;2,22222208976746;45;49,4129028320313;4,97254991531372;846503,25;73,0776519775391;0,0768729969859123;0;0;0;0;838464;0;100;19,0849304199219;20;7,67213106155396;0,852459013462067;242048;44,0824737548828;2,60683798789978;45;79,9555358886719;0,609838008880615;61190,25;73,0344390869141;0,00587299978360534;0;0;0;0;60512;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;877,215086990311;527364;
2;1026;1026;3;1026;0;2;0;0;0;1;0;0;-1;-1;-1;8,12405967712402;161,221428571429;1,4755619764328;20;9;1;4426240;32,5604095458984;2,22222208976746;45;63,7391662597656;5,42667579650879;1113010,5;73,1778869628906;0,049465999007225;0;0;0;0;1106560;0;100;20,4022636413574;20;7,19999980926514;0,800000011920929;362880;48,0139122009277;2,77777791023254;45;86,9009323120117;0,480156987905502;91324,5;73,155647277832;0,00199300004169345;0;0;0;0;90720;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1309,77250694547;1052676;
2;2050;1026;3;1026;0;2;0;0;0;1;0;0;-1;-1;-1;12,6656627655029;162,597619047619;1,93714702129364;20;9;1;5524480;31,5583248138428;2,22222208976746;45;79,1561889648438;22,5520839691162;1387803,625;73,2042846679688;0,00278900004923344;0;0;0;0;1381120;0;100;21,0678062438965;20;0,899999976158142;0,100000001490116;322560;49,5735511779785;22,2222213745117;45;89,9398574829102;0,711546003818512;84419,75;72,0903167724609;0,030247999355197;0;0;0;0;80640;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2059,40660933086;2103300;
2;2050;2050;3;2050;0;2;0;0;0;1;0;0;-1;-1;-1;22,6404495239258;159,7875;2,01590299606323;20;9;1;5878272;33,7975692749023;2,22222208976746;45;85,0228881835938;24,3324909210205;1473886,75;73,2549667358398;0,004250000230968;0;0;0;0;1469568;0;100;22,7743759155273;20;3,27272701263428;0,363635987043381;715264;49,9104957580566;6,11111116409302;45;91,7854080200195;1,96762299537659;187697;72,0181198120117;0,350160002708435;0;0;0;0;178816;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;3617,66082830429;4202500;
2;4098;2050;3;2050;0;2;0;0;0;1;0;0;-1;-1;-1;41,4489784240723;162,88;12,7981519699097;20;9;1;6472704;5,82416486740112;2,22222208976746;45;17,5662879943848;7,1413140296936;1633373,75;73,0879440307617;3,60000012733508E-05;0;0;0;0;1618176;0;100;26,1993408203125;20;13,5;1,5;520192;48,9033889770508;1,48148095607758;45;93,1765441894531;5,19674682617188;156621,3125;67,8937530517578;0,193926006555557;0;0;0;0;130048;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;6751,20960571289;8400900;
2;4098;4098;3;4098;0;2;0;0;0;1;0;0;-1;-1;-1;170,483871459961;160,886538461538;6,92859792709351;20;9;1;4079104;5,35059309005737;2,22222208976746;45;15,6715621948242;6,10775709152222;1027337;73,1403732299805;0,00031999999191612;0;0;0;0;1019776;0;100;20,4484233856201;20;27;3;130560;50,3746452331543;0,740741014480591;45;93,0847396850586;2,42024803161621;39328,5625;67,8809051513672;0,126578003168106;0;0;0;0;32640;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;27428,559942715;16793604;
2;130;130;3;130;0;2;0;1;1;1;1;1;-1;-1;-1;2,41249990463257;160,316666666667;2,6438889503479;20;9;1;288000;1,06157100200653;2,22222208976746;45;16,7277679443359;15,121187210083;75250;72,1296310424805;0,338719010353088;0;0;0;0;72000;0;100;8,40534400939941;20;7,19999980926514;0,800000011920929;15120;6,77211713790894;2,77777791023254;45;12,2234525680542;0,0380989983677864;3982,5;67,3130187988281;1,1227240562439;0;0;0;0;3780;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;386,763943044345;16900;
2;258;130;3;130;0;2;0;1;1;1;1;1;-1;-1;-1;2,44958400726318;160,160869565217;3,98468708992004;20;9;1;554112;1,37611496448517;2,22222208976746;45;24,5840396881104;22,4148502349854;143578,5;72,3611145019531;27,6667919158936;0;0;0;0;138528;0;100;9,26237106323242;20;10,241379737854;1,13793098926544;38976;11,9825296401978;1,95286202430725;45;21,6890735626221;0,124394997954369;10179;70,1077041625977;2,26347899436951;0;0;0;0;9744;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;392,327504676321;33540;
2;258;258;3;258;0;2;0;1;1;1;1;1;-1;-1;-1;2,50611996650696;159,805882352941;6,37802410125732;20;9;1;755616;1,56212794780731;2,22222208976746;45;28,8374481201172;26,1180400848389;193244,625;72,720588684082;54,1896629333496;0;0;0;0;188907,875;0;100;11,6063585281372;20;14,5609760284424;1,61788594722748;59040;19,9328441619873;1,3735339641571;45;36,0959510803223;0,232322007417679;15129;70,5169219970703;9,3955135345459;0;0;0;0;14761,25;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;400,492712529968;66564;
2;514;258;3;258;0;2;0;1;1;1;1;1;-1;-1;-1;2,68405795097351;160,421739130435;11,3699836730957;20;9;1;1876800;1,64582896232605;2,22222208976746;45;23,5237636566162;20,8895473480225;478040,625;72,8308792114258;74,197883605957;0;0;0;0;469278,5;0;100;18,0156288146973;20;22,5;2,5;36480;24,548526763916;0,888889014720917;45;44,9483642578125;0,833930015563965;9310;72,7777786254883;35,8824119567871;0;0;0;0;9122,625;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;430,581244422042;132612;
2;514;514;3;514;0;2;0;1;1;1;1;1;-1;-1;-1;3,30525588989258;161,747826086957;16,4463348388672;20;9;1;2933568;1,76971995830536;2,22222208976746;45;18,3966102600098;15,4410066604614;741899,625;73,0239868164063;86,0911254882813;0;0;0;0;733551,875;0;100;24,3299579620361;20;16,1756763458252;1,79729700088501;146816;28,9410018920898;1,2364239692688;45;52,8295555114746;0,756649017333984;37148,25;73,0105743408203;58,3508644104004;0;0;0;0;36722,4375;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;534,617954851233;264196;
2;1026;514;3;514;0;2;0;1;1;1;1;1;-1;-1;-1;4,32223320007324;164,568181818182;25,3665752410889;20;9;1;4312704;1,80574703216553;2,22222208976746;45;15,2534265518188;12,1540174484253;1088513,625;73,0776519775391;92,9564361572266;0;0;0;0;1078534;0;100;37,8273963928223;20;176,399993896484;19,6000003814697;19840;31,5786228179932;0,113379001617432;45;57,6510009765625;0,85173898935318;5016,125;73,0315856933594;65,4306411743164;0;0;0;0;4961,5625;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;711,302059130235;527364;
2;1026;1026;3;1026;0;2;0;1;1;1;1;1;-1;-1;-1;6,09064722061157;165,966666666667;33,8675765991211;20;9;1;5782400;1,89423596858978;2,22222208976746;45;14,9553318023682;11,7133674621582;1454026,875;73,1778869628906;95,3072280883789;0;0;0;0;1445991,125;0;100;44,5065803527832;20;6,84000015258789;0,759999990463257;201600;29,3931369781494;2,92397689819336;45;53,9277038574219;1,04798698425293;50762,5625;73,1415023803711;65,4015197753906;0;0;0;0;50410,875;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1010,8444170475;1052676;
2;2050;1026;3;1026;0;2;0;1;1;1;1;1;-1;-1;-1;9,6574068069458;167,042857142857;39,3163452148438;20;9;1;7188480;2,00172090530396;2,22222208976746;45;14,7678184509277;11,2923145294189;1805814;73,2043304443359;95,5201110839844;0;0;0;0;1797491,875;0;100;57,4585647583008;20;10,6363639831543;1,18181800842285;709632;23,1367797851563;1,88034200668335;45;43,4350852966309;1,83943903446198;186077,6875;72,0362243652344;84,3499145507813;0;0;0;0;177448,625;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1613,2008256231;2103300;
2;2050;2050;3;2050;0;2;0;1;1;1;1;1;-1;-1;-1;16,8884296417236;167,465;44,9280891418457;20;9;1;7991808;2,02269911766052;2,22222208976746;45;14,2400560379028;10,7055721282959;2003810,125;73,2551422119141;94,1349639892578;0;0;0;0;1998192,125;0;100;65,4453353881836;20;2,33333301544189;0,259258985519409;877824;20,738826751709;8,5714282989502;45;39,0796775817871;1,79209303855896;230261,875;72,0244979858398;89,8679656982422;0;0;0;0;219514;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2828,22086995125;4202500;
2;4098;2050;3;2050;0;2;0;1;1;1;1;1;-1;-1;-1;31,3875961303711;167,5775;49,0244216918945;20;9;1;8520192;2,02582192420959;2,22222208976746;45;14,7963266372681;11,2638530731201;2150846,25;73,0832290649414;93,228889465332;0;0;0;0;2130343;0;100;70,4676361083984;20;16,875;1,875;520192;19,9280529022217;1,18518495559692;45;39,9370765686035;4,1563868522644;156621,8125;67,8882446289063;91,0734710693359;0;0;0;0;130142,4375;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;5259,85489053726;8400900;
2;4098;4098;3;4098;0;2;0;1;1;1;1;1;-1;-1;-1;60,0735282897949;168,08;51,4322738647461;20;9;1;8947712;2,02522706985474;2,22222208976746;45;14,5178470611572;10,9705944061279;2255467,25;73,1182022094727;94,1350860595703;0;0;0;0;2237198,75;0;100;75,0346908569336;20;19,9588241577148;2,21764707565308;261120;19,5135078430176;1,00206303596497;45;39,133472442627;4,08708906173706;78633,75;67,8827514648438;91,0593414306641;0;0;0;0;65334,125;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;10097,1586349487;16793604;
2;130;130;3;130;0;2;0;2;2;1;2;2;-1;-1;-1;2,02683711051941;159,517391304348;1,63889396190643;20;9;1;327312;2,04738402366638;2,22222208976746;45;3,68660306930542;0,00143900001421571;85521,625;72,1296310424805;7,39615201950073;0;0;0;0;81828;0;100;7,65180397033691;20;2,24000000953674;0,248888999223709;25200;11,8236446380615;8,9285717010498;45;21,3017978668213;0,0200580004602671;6637,5;67,3130187988281;0,0091789998114109;0;0;0;0;6300;0;100;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;323,315768468898;16900;
